Bookmark,,,,,,,,,,,,,,
Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,10,"1,578",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,"9,417"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,11,679,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,"9,417"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,12,932,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT PECOS RIVER,2020,"9,417"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,1,"2,417",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,2,"1,028",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,3,"6,106",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,4,"6,106",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,5,"10,038",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,6,"5,800",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,7,"5,859",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,8,"5,859",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,9,"5,859",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,10,"3,677",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,11,"3,560",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,12,"3,430",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT ROUGH CANYON ROAD,2020,"59,739"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,1,317,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,2,317,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,3,0,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,4,389,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,5,400,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,6,360,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,7,370,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,8,370,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,9,"1,100",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,10,"1,145",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,11,420,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,12,521,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SAN PEDRO,2020,"5,709"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,1,386,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,2,386,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,3,386,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,4,386,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,5,"2,100",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,6,"2,100",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,7,993,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,8,993,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,9,924,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,10,974,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,11,486,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,12,389,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 406,2020,"10,503"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,1,858,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,2,"1,872",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,3,651,Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,4,"1,380",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,5,"1,300",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,6,"8,034",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,7,"1,515",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,8,"5,370",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,9,"3,987",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,10,"3,067",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,11,"1,301",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,12,"1,086",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT SPUR 454,2020,"30,421"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,1,"1,603",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,2,"1,743",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,3,"4,022",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,4,"4,022",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,5,"6,457",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,6,"2,800",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,7,"2,822",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,8,"2,822",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,9,"1,378",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,10,"2,465",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,11,"1,540",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,12,"2,468",Amistad NRA,AMIS,National Recreation Area,Intermountain ,TRAFFIC COUNT AT U.S.A.F. MARINA,2020,"34,142"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,1,"11,821",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,2,"17,602",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,3,"30,199",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,4,0,Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,5,"5,123",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,6,"60,626",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,7,"71,777",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,8,"60,873",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,9,"75,433",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,10,"74,032",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,11,"43,274",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,12,"26,682",Arches NP,ARCH,National Park,Intermountain ,Total Vehicles entering Park,2020,"477,442"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,1,"8,984",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,2,"9,025",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,3,"12,450",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,4,0,Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,5,"18,452",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,6,"67,203",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,7,"86,981",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,8,"78,975",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,9,"53,102",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,10,"35,032",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,11,"20,316",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,12,"11,568",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT BAYBERRY DRIVE,2020,"402,088"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,1,"9,820",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,2,"8,608",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,3,"12,960",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,4,"12,789",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,5,"31,897",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,6,"98,619",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,7,"98,619",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,8,"74,057",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,9,"41,806",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,10,"23,360",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,11,"15,469",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,12,"8,933",Assateague Island NS,ASIS,National Seashore,Northeast ,TRAFFIC COUNT AT FWS ENTRANCE,2020,"436,937"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,1,"2,982",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,2,"2,771",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,3,"4,123",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,4,"4,348",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,5,"10,960",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,6,"19,095",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,7,"24,575",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,8,"25,407",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,9,"12,240",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,10,"5,766",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,11,"3,660",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,12,"2,790",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT INTERIOR ENTRANCE (2602),2020,"118,717"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,1,"2,573",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,"151,375"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,2,"2,492",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,"151,375"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,3,"3,906",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,"151,375"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,4,"4,200",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,"151,375"
Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,5,"12,958",Badlands NP,BADL,National Park,Midwest ,TOTAL TRAFFIC COUNT AT NORTHEAST ENTRANCE (2601),2020,"151,375"
